Date,opening_price,highest_price,lowest_price,closing_price,transactions_in_blockchain,avg_block_size,sent_by_adress,avg_mining_difficulty,avg_hashrate,mining_profitability,sent_coins_in_usd,avg_transaction_fees,median_transaction_fees,avg_block_time,avg_transaction_value,median_transaction_value,active_addresses,top100_to_total_percentage,avg_fee_to_reward,number_of_coins_in_circulation,miner_revenue,fear_and_greed_index
2021-06-27,32247.1,34685.5,32041.7,34678.5,121480,856535,255643,19932791027263,7.5666166717067E+19,0.17,13797785546,7.121,3.074,24.828,347266,1032,473970,15.598,6.734,18743500.0,13064509.932234002,22.0
2021-06-28,34682.2,35231.2,33944.9,34475.9,220912,874448,425476,19932791027263,6.8008841754919E+19,0.306,18763855073,8.373,3.917,16.364,260018,967.045,633796,15.599,8.891,18744087.5,20581265.559633788,25.0
2021-06-29,34477.3,36590.3,34247.6,35834.7,205526,864572,411674,19932791027263,9.511625633448E+19,0.23,19715504596,9.192,4.496,16,237973,988.299,695330,15.607,8.637,18744662.5,21860395.240822982,25.0
2021-06-30,35832.6,36089.5,34126.6,35026.9,215216,878429,416484,19932791027263,8.7845348160399E+19,0.243,18186919492,9.919,4.665,16.364,196531,947.62,699872,15.615,10.004,18745206.25,21597056.01010785,28.0
2021-07-01,35030.7,35032.7,32839.2,33543.6,233587,867533,461838,19932791027263,8.8275411675749E+19,0.257,17750818544,10.654,4.886,15,241264,883.226,681470,15.592,10.954,18745775.0,22482193.59954811,28.0
2021-07-02,33542.2,33925.9,32734.6,33813.4,188478,848679,392516,19932791027263,9.9220027626164E+19,0.209,19384762039,10.942,5.273,16,305908,976.801,725046,15.508,9.927,18746512.5,20787750.55088921,21.0
2021-07-03,33814.2,34909.8,33363.3,34742.8,237336,847517,412124,15634861856766,7.752639081445E+19,0.377,14008134344,8.555,4.087,11.339,187228,634.422,843046,15.374,6.944,18747300.0,29286315.156302497,24.0
2021-07-04,34742.8,35957.6,34740.1,35298.2,171735,851217,329197,14363025673660,9.1709664817128E+19,0.293,16911631191,8.92,3.886,12.522,325788,760.977,741258,15.389,5.702,18748031.25,26850966.694825143,27.0
2021-07-05,35297.0,35300.5,33164.1,33687.8,223628,802957,394868,14363025673660,8.8469049084089E+19,0.336,11573468700,7.25,2.661,10.909,219568,789.405,764497,15.389,5.452,18748831.25,29781454.423735674,29.0
2021-07-06,33688.5,35062.0,33581.7,34225.6,228137,729448,427151,14363025673660,9.587706394068E+19,0.333,13142508309,7.047,2.779,10.141,199415,810.878,741669,15.398,5.04,18749743.75,31922406.81313202,20.0
2021-07-07,34228.7,35036.6,33801.3,33867.8,221104,720248,423969,14363025673660,9.8845469071479E+19,0.282,14520960137,5.915,2.068,11.707,207074,864.741,695389,15.347,4.695,18750381.25,27871474.456535358,28.0
2021-07-08,33859.4,33923.2,32146.9,32866.3,230580,629806,430843,14363025673660,9.1761634965565E+19,0.322,14185080053,4.177,1.48,10.36,463739,784.864,721103,15.341,3.262,18751337.5,29946768.12842675,20.0
2021-07-09,32866.3,34079.2,32367.0,33797.4,227380,697908,430067,14363025673660,9.6718957417981E+19,0.29,11977635901,3.92,1.274,10.992,499498,751.882,692997,15.339,3.18,18752043.75,28042394.08723746,20.0
2021-07-10,33797.7,34221.0,33056.8,33510.6,187102,473565,359242,14363025673660,1.0725258765944E+20,0.322,11207445474,3.458,0.914,8.944,333989,653.954,622112,15.352,1.873,18753150.0,34562838.34397255,20.0
2021-07-11,33510.8,34580.6,33319.8,34227.7,166019,614220,316578,14363025673660,9.8259229423745E+19,0.275,8296909419,3.773,1.004,11.52,378164,620.816,617224,15.35,2.319,18753800.0,27450462.488367923,20.0
2021-07-12,34228.3,34598.0,32662.8,33113.0,220143,707312,414366,14363025673660,8.9822102671749E+19,0.306,13988662044,4.397,1.318,11.429,256595,751.644,724554,15.332,3.521,18754662.5,27887294.46842595,25.0
2021-07-13,33106.1,33307.7,32259.5,32728.1,229780,690794,406438,14363025673660,9.3228712684649E+19,0.311,12192358830,4.537,1.27,10.588,216536,750.624,690550,15.332,3.601,18755612.5,28926080.150108404,20.0
2021-07-14,32727.8,33051.9,31611.2,32820.7,236047,525158,422466,14363025673660,1.0879963517089E+20,0.325,11986762432,3.429,1.004,8.471,206898,716.436,711381,15.327,2.293,18756637.5,35713899.102159716,21.0
2021-07-15,32820.5,33157.0,31175.8,31840.5,226106,739841,429187,14363025673660,1.0648710803952E+20,0.248,16363800845,3.227,0.77,11.25,262533,794.361,714198,15.332,2.763,18757450.0,26360965.372066207,20.0
2021-07-16,31842.3,32239.8,31062.2,31394.0,223316,562742,413909,14363025673660,1.0220593489027E+20,0.297,12231055118,2.458,0.574,9.6,259940,715.468,661189,15.355,1.812,18758331.25,30312671.303400345,22.0
2021-07-17,31384.4,31914.8,31207.8,31518.6,181904,475044,339875,14348541098817,1.0924439968164E+20,0.262,15303994562,2.188,0.415,10.07,322240,629.852,548038,15.233,1.393,18759112.5,28583415.04251025,15.0
2021-07-18,31517.9,32408.2,31220.6,31785.4,160978,480527,307130,13672594272814,9.7185384983432E+19,0.298,7945136415,2.38,0.325,10,231237,644.551,535632,15.22,1.324,18760012.5,28985344.268370077,19.0
2021-07-19,31782.9,31887.0,30478.2,30837.2,226633,557230,413339,13672594272814,1.0143287645526E+20,0.333,11001232041,2.614,0.267,8.471,247413,719.669,738844,15.227,1.758,18761075.0,33665753.26013767,24.0
2021-07-20,30835.4,31040.8,29310.2,29793.8,230387,817866,425501,13672594272814,1.021523953792E+20,0.228,12601597123,2.308,0.353,11.803,235672,777.263,710781,15.181,2.285,18761875.0,23622405.807595752,19.0
2021-07-21,29794.7,32794.6,29519.3,32131.4,235535,711925,426461,13672594272814,9.393770657224E+19,0.306,14264112899,1.914,0.301,9.931,248098,767.957,712527,15.158,1.572,18762756.25,28599770.53082254,10.0
2021-07-22,32131.7,32585.4,31729.4,32298.9,230129,561123,426408,13672594272814,9.915568450347E+19,0.314,10648872815,1.984,0.247,9.412,252322,712.937,665540,15.183,1.465,18763737.5,32359585.956606735,21.0
2021-07-23,32297.9,33605.6,32041.1,33603.3,230995,638088,437264,13672594272814,9.5438809731566E+19,0.294,10287516807,2.716,0.258,10.667,246200,683.385,689222,15.18,2.24,18764675.0,27972459.84596659,23.0
2021-07-24,33600.5,33955.0,33412.9,33824.8,197937,506810,371912,13672594272814,1.0122920293208E+20,0.326,7584319588,2.192,0.229,9.351,256729,650.839,644547,15.17,1.315,18765581.25,33022007.456692234,22.0
2021-07-25,34392.5,35391.1,33881.3,35391.1,174382,463352,322024,13672594272814,1.0335015740672E+20,0.321,7835218282,1.917,0.231,9.412,288217,608.537,562016,15.151,1.009,18766506.25,33196893.294046123,27.0
2021-07-26,35392.3,40522.9,35236.7,37276.6,261800,697658,468668,13672594272814,1.087735794047E+20,0.336,24605521087,2.673,0.462,9.6,336028,882.946,813251,15.11,1.914,18767550.0,36493145.8849538,26.0
2021-07-27,37294.3,39455.9,36427.4,39452.0,255051,594238,447660,13672594272814,1.0393837138338E+20,0.391,21887177113,2.373,0.505,8.471,1092226,771.424,797193,15,1.491,18768506.25,40625844.53592668,32.0
2021-07-28,39450.4,40862.2,38883.8,40003.2,251066,596190,448108,13672594272814,1.1549170197824E+20,0.344,45988099702,2.468,0.466,9.172,645911,833.385,749531,14.987,1.561,18769581.25,39723886.333062276,50.0
2021-07-29,40009.0,40630.7,39340.8,40001.4,262452,602587,459135,13672594272814,1.0248267488663E+20,0.395,22401730826,2.277,0.312,9,396529,712.221,772990,14.895,1.478,18770468.75,40901817.89725001,50.0
2021-07-30,40001.1,42264.4,38358.4,42203.4,255251,561745,470116,13672594272814,1.159762520028E+20,0.359,20108147405,2.261,0.345,8.675,280874,694.174,726731,14.868,1.386,18771487.5,42087445.1906185,53.0
2021-07-31,42201.4,42285.3,41066.4,41553.7,207190,496825,385417,14319158983943,1.1481762969153E+20,0.362,12064269201,2.255,0.276,9.114,410605,691.734,643203,14.848,1.125,18772612.5,41621939.121906385,60.0
2021-08-01,41510.0,42565.0,39556.5,39878.3,185003,466881,339362,14496442856349,1.1658311921269E+20,0.346,69691989237,2.157,0.274,9.351,737733,683.125,598204,14.841,0.99,18773418.75,40874038.11368588,60.0
2021-08-02,39869.8,40449.0,38692.5,39168.4,239134,701183,428583,14496442856349,1.0134105858211E+20,0.354,38315782047,2.232,0.304,10.07,447971,770.782,795364,14.849,1.487,18774400.0,35937889.12802676,48.0
2021-08-03,39167.4,39766.6,37688.2,38130.3,246029,528978,440469,14496442856349,1.1695420410796E+20,0.352,26167556495,2.001,0.278,8.521,388909,774.916,738401,14.888,1.198,18775568.75,41637592.37890438,48.0
2021-08-04,38188.4,39956.5,37556.0,39736.9,239460,667680,434247,14496442856349,1.0749825942986E+20,0.312,28799684315,2.436,0.519,10.588,383513,786.625,719948,14.872,1.743,18776237.5,33520445.171270356,42.0
2021-08-05,39734.4,41366.3,37365.4,40867.2,246015,570476,448142,14496442856349,1.0747992351899E+20,0.372,19990546354,2.386,0.488,9,294166,789.242,744311,14.866,1.468,18777431.25,39935192.170622125,50.0
2021-08-06,40868.4,43253.4,39905.4,42795.4,260651,598875,468668,14496442856349,1.1724335413011E+20,0.355,29649779169,2.256,0.411,9.057,317649,733.198,764598,14.873,1.413,18778287.5,41573126.86150505,52.0
2021-08-07,42784.7,44697.3,42611.0,44614.2,212062,471340,380343,14496442856349,1.1557943195515E+20,0.397,11388119961,2.132,0.295,8.623,387330,715.536,649344,14.855,0.986,18779468.75,45850268.790412456,69.0
2021-08-08,44584.9,45284.1,43314.4,43792.8,191465,467550,345303,14496442856349,1.1816027544311E+20,0.374,13029681500,2.277,0.294,9.114,406420,695.9,623887,14.873,0.987,18780450.0,44179354.81712923,74.0
2021-08-09,43794.9,46460.7,42824.1,46284.3,252508,640799,448082,14496442856349,1.146496700011E+20,0.377,28959854958,2.405,0.38,9.474,341058,792.835,731312,14.93,1.406,18781331.25,43228448.21630561,65.0
2021-08-10,46281.8,46663.4,44681.2,45593.8,260803,585645,460494,14496442856349,1.1457783072665E+20,0.416,17864382694,2.44,0.378,8.727,321061,782.737,777299,14.92,1.336,18782400.0,48233368.67053298,71.0
2021-08-11,45593.2,46736.5,45367.9,45564.3,262290,656858,466829,14496442856349,1.1591033368463E+20,0.37,18586507731,2.33,0.417,9.796,396221,813.431,730122,14.937,1.424,18783162.5,42939210.622138664,70.0
2021-08-12,45562.3,46213.8,43814.7,44403.4,250810,612602,453385,14496442856349,1.0392089133236E+20,0.414,15096873420,2.301,0.45,9.536,338771,750.856,736917,14.954,1.343,18784106.25,42929376.7834287,70.0
2021-08-13,44404.0,47836.0,44242.4,47809.1,260482,710269,477233,15324761487407,1.1348879736192E+20,0.37,16937459456,4.176,0.93,10.141,294295,786.812,779165,14.961,2.589,18785106.25,42018438.48174473,70.0
2021-08-14,47809.6,48090.9,46117.2,47081.5,208910,462826,381246,15556093717703,1.1935338799911E+20,0.409,11714262228,2.456,0.455,8.78,393612,707.311,654208,14.973,1.053,18786193.75,48765927.53500252,76.0
2021-08-15,47082.6,47344.1,45564.1,46991.3,186057,457248,339706,15556093717703,1.313316734037E+20,0.405,18282906930,2.427,0.334,7.912,442226,694.865,565199,14.978,0.849,18787275.0,53211493.46389551,71.0
2021-08-16,46991.6,48002.4,45672.1,45996.3,263368,667347,459064,15556093717703,1.3624522229841E+20,0.352,15351397427,2.909,0.412,8.944,417099,762.003,827154,15.023,1.598,18788187.5,47962042.2573277,72.0
2021-08-17,45907.5,47140.6,44441.3,44691.6,257594,732619,457754,15556093717703,1.2773024579115E+20,0.392,11975769171,2.793,0.393,8.372,430103,818.145,858443,15.026,1.436,18789387.5,51238797.93256642,72.0
2021-08-18,44691.1,46004.9,44230.0,44723.8,247198,741909,448133,15556093717703,1.2097911590653E+20,0.32,17202829312,2.813,0.512,10.667,498242,797.566,741448,15.019,1.795,18790231.25,38733931.86284885,73.0
2021-08-19,44725.9,47012.3,43986.7,46755.9,253293,680574,454704,15556093717703,1.0919267346732E+20,0.404,13822705375,2.304,0.389,9.351,460364,759.619,740851,15.017,1.324,18791206.25,44064382.99067613,70.0
2021-08-20,46756.7,49343.3,46646.8,49324.0,271677,689030,497408,15556093717703,1.2787980290042E+20,0.379,24954340027,2.768,0.547,9,404216,810.311,824065,15.021,1.551,18792137.5,48449546.18566341,70.0
2021-08-21,49330.0,49719.1,48293.5,48875.8,219237,532999,393660,15556093717703,1.2622505143498E+20,0.417,23747076314,2.553,0.465,8.471,541917,717.271,708347,15.038,1.064,18793150.0,52705962.505506665,78.0
2021-08-22,48870.4,49480.3,48151.0,49254.5,190467,499923,336240,15556093717703,1.2871555452411E+20,0.394,11541042360,2.983,0.684,8.78,463883,635.285,613683,15.05,1.122,18794256.25,50723143.42981716,76.0
2021-08-23,49255.4,50498.8,49038.6,49539.7,270539,542784,466625,15556093717703,1.3394247788029E+20,0.464,53191547551,2.642,0.463,7.31,584248,836.929,853732,14.985,1.152,18795500.0,62783444.839141734,79.0
2021-08-24,49532.5,49847.4,47623.6,47714.7,263830,656441,463180,15556093717703,1.4253036884522E+20,0.335,52668878665,2.781,0.602,9.351,1510898,760.232,801471,15.039,1.536,18796518.75,48446097.43704099,79.0
2021-08-25,47707.4,49230.2,47163.3,48994.5,262849,574399,460923,16431142929373,1.2856916976133E+20,0.38,57502348789,2.36,0.545,9,773888,738.462,759714,15.081,1.27,18797431.25,48840322.24348587,73.0
2021-08-26,48994.4,49347.8,46360.4,46831.6,258444,603328,458555,17615033039279,1.3284473189946E+20,0.329,93194817121,2.121,0.341,9.863,861119,734.31,737855,15.106,1.253,18798231.25,44344740.93695561,75.0
2021-08-27,46830.2,49142.0,46371.5,49064.3,256667,608296,462342,17615033039279,1.3174211453143E+20,0.335,99323061969,2.215,0.396,9.863,728542,736.769,700089,15.09,1.29,18799162.5,44045251.69675718,71.0
2021-08-28,49062.8,49289.4,48428.5,48897.1,218127,559167,399010,17615033039279,1.2800528709002E+20,0.341,88194000258,2.398,0.372,10.213,783619,628.06,662076,15.091,1.201,18800125.0,43653820.949328326,78.0
2021-08-29,48899.7,49621.7,47870.1,48777.4,191494,476359,345253,17615033039279,1.323511055488E+20,0.361,92452918146,2.219,0.318,9.231,926621,615.184,577364,15.075,0.889,18801018.75,48550300.09798564,72.0
2021-08-30,48777.1,48886.0,46876.9,46992.7,250820,691995,441399,17615033039279,1.2569876133456E+20,0.327,94315934373,2.403,0.376,10.667,769684,787.787,773049,15.053,1.465,18802050.0,41207632.496016696,73.0
2021-08-31,46989.1,48217.0,46709.3,47130.4,271019,669263,494792,17615033039279,1.2349163436803E+20,0.35,84037004561,2.398,0.533,10,673219,804.812,757135,15.064,1.505,18802887.5,43189750.75463795,73.0
2021-09-01,47129.2,49121.0,46533.1,48819.4,280728,762442,515887,17615033039279,1.1918772680881E+20,0.35,73339775137,3.013,0.801,10.511,701408,848.347,775392,15.078,2.031,18803762.5,41665458.82355731,71.0
2021-09-02,48817.8,50355.3,48612.9,49274.3,289751,744633,532036,17615033039279,1.2722919226464E+20,0.371,68472593809,3.422,0.98,9.664,718338,813.721,878226,15.119,2.101,18804693.75,47307177.29767034,74.0
2021-09-03,49269.5,51008.8,48377.3,49999.0,283843,747107,509448,17615033039279,1.2969905858298E+20,0.363,45522396608,3.24,0.963,9.73,530485,818.687,866641,15.169,1.955,18805562.5,47116728.859512806,74.0
2021-09-04,49999.3,50534.6,49461.4,49918.4,227577,522816,427167,17615033039279,1.3516769793715E+20,0.363,29366649872,2.638,0.731,9.29,612182,619.74,703429,15.173,1.224,18806531.25,49149539.307197995,72.0
2021-09-05,49918.7,51878.2,49492.4,51768.6,204902,469897,371194,17615033039279,1.4079488137404E+20,0.37,20520727741,2.574,0.679,8.78,533486,637.117,606299,15.173,1.013,18807462.5,52134864.51670021,73.0
2021-09-06,51769.4,52726.2,51002.8,52672.1,268705,612422,459079,17615033039279,1.4623193737171E+20,0.387,25801513390,3.314,0.727,8.372,685982,793.529,826340,15.164,1.576,18808675.0,57266555.76617543,79.0
2021-09-07,52674.2,52885.3,43072.4,46779.6,276471,669053,495844,17615033039279,1.444664157732E+20,0.337,31197370917,3.338,0.66,9.412,690193,931.57,788891,15.146,1.895,18809543.75,50271634.77666399,79.0
2021-09-08,46774.1,47316.9,44493.7,46061.4,270341,666506,482585,18403887482923,1.3367930616898E+20,0.312,21799790371,2.518,0.615,10.141,568353,833.384,793283,15.189,1.631,18810381.25,41770433.46465715,47.0
2021-09-09,46057.6,47305.7,45609.0,46385.6,274247,690216,518122,18415156832118,1.2857861668583E+20,0.314,18905117937,2.389,0.629,10.511,650359,718.116,789014,15.356,1.623,18811393.75,40368816.125831656,45.0
2021-09-10,46385.9,47021.6,44283.6,44842.8,261235,701901,483533,18415156832118,1.2964841376524E+20,0.306,317114882209,2.481,0.614,10.588,1756251,688.953,788144,15.451,1.634,18812268.75,39761194.02916377,46.0
2021-09-11,44844.9,45975.6,44766.6,45161.9,218297,600486,407878,18415156832118,1.2808424998815E+20,0.331,117161100874,2.252,0.52,9.73,1159417,600.944,764478,15.44,1.159,18813025.0,42455401.022459485,31.0
2021-09-12,45162.6,46386.4,44755.2,46062.3,192544,491351,358380,18415156832118,1.3486726395475E+20,0.314,70037972763,2.03,0.449,9.796,1062781,575.533,596399,15.442,0.924,18814000.0,42869858.34315411,32.0
2021-09-13,46060.8,46807.7,43463.2,44949.5,255811,621500,459338,18415156832118,1.4004810238983E+20,0.323,317786398177,2.674,0.708,9.057,1758300,721.629,754693,15.4,1.514,18815112.5,45344744.03230823,44.0
2021-09-14,44950.2,47247.6,44718.7,47077.5,267959,599399,491643,18415156832118,1.5551719497901E+20,0.315,383329472546,2.548,0.72,8.571,1932378,717.117,793939,15.218,1.394,18816150.0,49469863.80813275,30.0
